Area (sqm),Perimeter (m),U_value,SHGC_value,WWR_value,Window_Num,SC_value,Climate_Zone,Cluster,Energy_Rating
301.69129621051246,79.21544197845004,1.2743641328017188,0.3120926807900867,0.5397904515690961,10,0.688655167952433,3,3,D
296.5154168418113,74.37680940279661,4.280654500153739,0.605414787902519,0.4764015259959067,1,0.5277330955212046,6,1,B
246.34454204810973,80.54692002259982,3.243134967666684,0.3951370301213636,0.4757701920346489,9,0.4996443014859988,1,3,D
205.06023494324992,65.28327033410407,3.576176225886375,0.4821526877383688,0.03694055757973,6,0.929020618205694,3,3,D
377.8559271523182,88.71669921304142,4.467150964575758,0.5910323080125124,0.3564441476936111,14,0.9947169213140952,4,0,A
252.35969800934464,69.34555417233084,4.909704237437044,0.743842989177306,0.4912988048176128,13,0.5335980629240993,8,0,A
806.068830045953,207.86734455413065,1.0015181242866564,0.4537425174252598,0.20231265690963,18,0.7302254480130834,3,3,D
359.7074251052519,83.08589297920726,2.806352561032124,0.3242560482798458,0.5869917150719364,18,0.9247014416723018,3,0,A
469.7632790384974,102.23807044910096,3.808437033998528,0.4194416506091093,0.2089870022156674,14,0.3557966068566808,6,2,C
202.7650322691328,64.27225100303383,3.5442120305320737,0.6370233320010213,0.0871774102321258,2,0.3412665011546683,8,4,E
567.428645967659,161.83442998772617,1.7971031964481297,0.441572609449079,0.1465564816643564,18,0.6333615319201032,1,3,D
318.4445816128906,90.85215442727076,1.903986750828304,0.5062159983398409,0.472611820565767,7,0.2171632637409682,4,4,E
2355.655860077957,445.9683758971392,3.404570595084089,0.2209391779477024,0.5047568210717298,15,0.8003144082228149,6,1,B
206.2159923530292,61.325380121622665,4.597392903471187,0.7956976152884401,0.0611621445622201,4,0.7134203818965559,4,4,E
506.8618983462226,110.63623461970003,3.9244813557878486,0.4372607409744678,0.3514611650523909,19,0.9718773098965824,1,0,A
82.85006738958585,38.468442233596576,3.630017618193408,0.6148866008237147,0.1302665123394862,10,0.1260979072837764,5,4,E
267.7690130248777,87.73236948787016,2.247935445954627,0.317116481008094,0.4331681181400498,3,0.4377727297530576,6,1,B
118.62931137481829,43.90742981155704,3.279207136048737,0.7729864166931433,0.3475871099218122,19,0.5200969776504764,2,0,A
150.98221349463208,59.50138540160867,3.0866801517190465,0.4901337732577835,0.0101609838379248,18,0.2961194671945317,7,2,C
400.1744469714698,121.00415577665125,4.351223227300804,0.3798567166076165,0.338918749642808,6,0.8443861883218011,4,1,B
86.34888527785793,37.77865279364504,2.7333459568524474,0.3736041652496478,0.2106856676827286,3,0.5445505358701432,5,1,B
410.21824237456696,102.861963118459,2.023558059968176,0.5444034585711406,0.3651949992652543,19,0.9853906937004098,8,2,C
430.08565858496434,125.71043973741374,2.014738882481113,0.4573794758866552,0.4687450507402539,15,0.1652101974792598,8,2,C
786.8190478313677,166.76381839937747,2.973740142272089,0.5817851439269186,0.0392760616860849,19,0.7097579775171996,8,2,C
541.70047962961,119.25526140975587,4.591011031658264,0.2038011062985985,0.5436770594733907,10,0.7142611307707872,6,1,B
359.9273718757155,104.89122991793802,1.0817662964917298,0.702333143266368,0.5775208451648483,1,0.9992336958777464,8,4,E
934.6903849663393,160.80254765485805,2.7425764348410664,0.7864957860757067,0.0721786616724011,10,0.4089623584834158,6,4,E
776.0173480749256,124.56116384367238,1.3383403373485638,0.3062208656876165,0.4522739992936013,4,0.265128671926672,4,3,D
638.8818979870433,140.7244952533903,2.261439272511884,0.33917915896283,0.3688742842053437,7,0.5486507324110422,8,1,B
492.77299313322993,103.65192847957135,4.875780394183468,0.7695720096339167,0.0983090722424292,18,0.3936207692263619,4,0,A
757.4116353341586,163.29877912299563,4.99448528171161,0.2810552564609977,0.2320036720468442,7,0.6494462787285946,8,1,B
253.81418215191425,90.19183523698516,2.8360819547538165,0.7459378401786967,0.0557157086815612,4,0.2621624021618587,7,4,E
156.07482943329038,50.83621190496135,4.719194697393882,0.3116338017606436,0.1325381635037501,19,0.1317150473009493,7,2,C
297.34714780053326,71.95798054784356,3.745677615382295,0.7354777828115844,0.0144827639520854,18,0.218434491420504,8,2,C
215.2940570511792,60.09896093950467,4.446707216854483,0.7144052554617646,0.2178374226219002,19,0.7581374662080336,1,0,A
266.3178693576467,68.94017479126924,4.006003238339286,0.5579511497342485,0.3537560396105184,8,0.3985120572751681,3,0,A
157.8554131647392,51.9042766897495,2.574407686628689,0.6046317627997323,0.4169208329421925,2,0.1172477200615931,3,4,E
139.3042708069567,48.11962634601117,3.168294088416483,0.5685463557373028,0.4595017289948101,14,0.3315830845442243,1,0,A
160.5434017712891,53.062075773118806,4.519150195256461,0.428806468850012,0.4413194351958419,8,0.4203626071755477,8,1,B
212.2993810591135,76.37187479185268,3.199127549369852,0.478478161453655,0.2996380878657056,2,0.4759218310333563,1,4,E
367.7069248953193,90.06368791142732,3.1930657559470745,0.4649487887833986,0.5014034135100154,12,0.4678479502871135,1,0,A
258.71503959586545,71.27396087913161,4.7447479905275065,0.3534124563921259,0.409477799343868,4,0.1919231284726204,8,1,B
187.87786589847772,62.31566753356018,1.999718998164896,0.6463793469279389,0.5136265904750051,12,0.8637923976189739,3,0,A
177.74774687438477,54.88161318763576,4.407119849646537,0.3887843269879063,0.5305296373351729,8,0.6236335927145907,3,0,A
303.5551808346996,75.57678300627832,2.020449800634825,0.7010221716475378,0.0132942991075544,18,0.6696743434432171,8,2,C
286.5228692987413,86.78025319805035,3.791342249101568,0.4837201119805863,0.183989188426991,1,0.83224702369458,8,1,B
96.16922975011455,40.25243093765889,4.282753989397627,0.3534396413190598,0.1224980469546229,16,0.6584072990030603,1,3,D
3520.6613816174568,330.2785630255331,4.192563659742023,0.6216324667275785,0.1315082963415862,2,0.9802553054453054,3,4,E
347.2417051995926,83.66015170389021,2.525445651659178,0.3207037312181926,0.2118608003289908,13,0.4505372076183412,2,3,D
646.3218825874139,146.8982870059291,3.7623193636295578,0.5797228740507557,0.1896220641699277,8,0.3401418667793232,2,4,E
134.615551717595,47.84282041955064,3.1280665604423743,0.2316213553100506,0.093777602462472,1,0.5659654882153728,8,1,B
173.64425748407854,55.7371856223044,4.1897265612960375,0.4712523817297466,0.3485595696225977,10,0.9328382681745732,8,1,B
456.9544263095951,124.52917878205758,4.318733542436897,0.4916298745512312,0.4724480103914951,12,0.5905124066469041,2,0,A
1009.318887943854,206.22849762564329,2.7464026460723896,0.7517649935698749,0.0056525211307971,10,0.672901039043443,1,4,E
274.20928159035765,71.8094371500961,2.5342274163953373,0.6997055289303059,0.5216236111512909,3,0.2362243482291185,2,4,E
1010.8774840282442,216.4287351541534,2.5410820475918894,0.6737370721556637,0.0703432742828216,1,0.7165041119671025,2,4,E
517.0678154386998,110.75333927851769,1.7412082880748292,0.6060575160154191,0.0292027239799723,3,0.2550133623856142,2,4,E
926.477472820436,245.8772755176684,4.432880173187569,0.4487707371064376,0.0621823745186824,16,0.8629692921936952,4,2,C
240.44146142484988,62.96449806527827,4.011570269771729,0.6652037848218254,0.1265236997040653,18,0.9396089323085124,8,2,C
273.27319895581786,69.37208465501115,3.7418510209916014,0.281443751544067,0.4505972486973922,11,0.2466946616005954,4,1,B
143.80153607864605,54.26119563051493,2.1828814472174227,0.7852012523640843,0.2503239503757525,11,0.3380583925435957,5,4,E
435.1848223511066,94.9353803569387,2.9738860352652767,0.7852735970862104,0.3714852084816258,7,0.4446884487007158,8,4,E
97.23270322447604,40.86793490348117,2.0687153853628075,0.5880794147037048,0.4251759075268215,4,0.2727531894863635,5,4,E
125.1013224600057,44.83965084190771,1.0718781075167017,0.5249821646669759,0.0715530900298155,9,0.1450276143254605,1,3,D
466.10320395420126,131.0313601116431,1.357580506091269,0.3594330402159032,0.2918689555516886,18,0.6465665922121434,7,2,C
276.19877055721275,84.21138583284089,3.551246998060394,0.578943819970398,0.5355122950112063,12,0.1635880439201181,2,0,A
142.50734343412608,57.86958738176258,3.2036400058261383,0.2689374712459709,0.5738589236059797,9,0.3042195167133641,5,1,B
175.68681485532483,52.77710394211327,2.9758505222217866,0.4346382184959505,0.4394171209621775,15,0.3296782497471144,4,0,A
239.883038085573,62.179695533149285,3.356814284746468,0.432276660508527,0.5345716646956992,18,0.1184550322913541,5,0,A
133.87370653047276,46.48382938136246,4.642376216860413,0.7428763493170818,0.2777181779381657,19,0.3341515609682517,2,0,A
1162.7908652633932,251.72526501708944,1.191308831008032,0.7108965700185192,0.0200862853354979,1,0.3093470654318739,6,4,E
227.79445462271872,62.1491020829693,3.903694099531615,0.2884514046631354,0.3813962033016735,7,0.8635984229164286,5,1,B
179.51562008193085,54.12378410420813,4.769080154813694,0.751764410273513,0.3206860339689339,11,0.6832129744598674,6,0,A
491.9323803808811,107.29512047052432,3.129702427995489,0.5814497882521622,0.1579036989505497,14,0.8240419563031397,8,2,C
210.94492814515635,59.51171009106362,2.472911493123627,0.4536782729191363,0.15749202280965,17,0.5838303471041737,8,2,C
229.39211011030773,65.24393397364996,4.5810448968157615,0.4805925744003904,0.0718313734763273,1,0.3788382467242204,6,1,B
167.40426940846868,70.42970386242644,4.990485859396491,0.328467941864363,0.245407733409959,7,0.1122949625572914,4,1,B
373.098682331233,108.5995018215105,3.1699133039735203,0.7935950541116426,0.0380947121116995,12,0.9894332586465396,6,2,C
154.56324397277234,50.86731207843332,1.150688044101377,0.2223458056096466,0.5534781508682102,14,0.1669458812857473,5,3,D
166.45129326516457,63.43984873829899,3.55601098529802,0.4684899935758508,0.5519858355081431,10,0.4396581630566278,8,1,B
277.23287979162194,75.9336071571387,2.093801966514648,0.3114662553389162,0.5410144656984018,17,0.2790697838854782,3,3,D
70.30859243602262,33.67223429901188,4.209283488756958,0.3192029578714555,0.408948657055015,1,0.3166435291252834,5,1,B
250.53804414377888,86.78617210916462,4.900444960174419,0.6659175211652193,0.3241100944103898,9,0.3765729299709187,7,1,B
140.19455260165984,47.4031987635442,4.688084239598816,0.3810015309256049,0.5654034577574536,5,0.680974788841624,5,1,B
269.60545941739946,70.62992654364854,2.083344774656991,0.3028194271348761,0.00934679162029,10,0.4576892385493858,6,2,C
183.03301386196992,58.24174830782106,3.9818270261664654,0.7155810728686358,0.0980671338647052,7,0.2155138041707672,5,4,E
199.2172245860331,57.90415057217954,3.50435084362625,0.2539826992884656,0.5616352981722851,8,0.9857225970073608,7,1,B
187.8399925930438,58.348524629126445,3.2015551887111804,0.5749729353013842,0.2255608396555986,4,0.6797772892655372,6,4,E
1190.488639904084,177.8359567190794,4.493883652396156,0.4168049100896724,0.4623266106863808,5,0.1861479571556089,2,1,B
1684.0188122789832,292.42961565487053,4.026309883088119,0.733868308263349,0.3956694993508007,5,0.506296611778652,2,0,A
485.9573241555686,105.78402335917116,3.892542694662409,0.6232829147864961,0.1969137499489607,5,0.3132524126934244,5,4,E
358.93001846081506,116.2231566613128,4.772924526621173,0.6451597998036622,0.3169479494972608,7,0.8774070478121795,4,0,A
231.74690724885653,91.6566338258599,1.9784271278027084,0.7777370211859271,0.1392460483335795,8,0.4432104707920752,4,4,E
204.8353546862491,58.62127578448772,3.158642562869435,0.4773768238962921,0.1456333425017597,16,0.9684390566784016,3,0,A
282.8800353058717,78.8271494693626,1.0772967026800906,0.6709213883268738,0.2506194958615932,5,0.6466620056152353,7,4,E
104.84853246935428,41.07194566584601,1.1744448923039914,0.5797899402631372,0.5620881308128999,6,0.948907343370016,3,4,E
284.4229082829028,103.88611306990212,2.9728908441025457,0.3943303699039826,0.1134444115280847,9,0.856888947643493,3,3,D
130.14133576817542,46.573780699046246,2.429124709524006,0.6483696125704166,0.3955095168750692,6,0.5234457354314679,3,4,E
457.21871091702366,129.76767801958604,1.5071117762954067,0.24135797332042,0.472404344152603,11,0.7693950367354543,3,3,D
273.4190561305754,96.91740065738772,1.365498951658962,0.6058278683547852,0.1135852944707559,3,0.5126114838764428,1,4,E
720.3067664048262,168.9584502409879,2.2547593810261173,0.3186115583051065,0.5923606868158342,8,0.932108471211533,4,3,D
323.177641680179,99.4511445100358,4.565965724835911,0.4722789732466331,0.3834194237284486,15,0.8692268252112034,1,0,A
2694.8125146835914,397.08997169159846,1.2187897643601642,0.5913481072232749,0.4709035231780795,18,0.1670110302237116,5,2,C
681.0822930695122,128.71882665787453,1.343242769577485,0.4485747600840015,0.2392499681064765,17,0.3171153192891286,1,3,D
399.1267457428101,119.95478251726573,4.094434158186874,0.3308752369178585,0.0985220581476143,12,0.9198492981989908,5,2,C
1071.86997752285,151.58711414730308,2.5207230938461787,0.3946091195170916,0.356528332616398,17,0.4670693102141782,3,3,D
636.5007019514825,183.68063030501207,1.5812321187967453,0.2749527077425456,0.2768357012115103,18,0.8874531522029061,2,3,D
317.54322085682907,96.681887064629,2.605107742253428,0.6642099988672188,0.449045286730319,10,0.3383275311282392,6,4,E
411.93707091379815,85.57463434205043,1.6965777804412512,0.7312484380703723,0.5467228947626114,15,0.93610543396807,1,0,A
554.01481804584,159.01173310582047,3.0758967045115537,0.3495345581862457,0.1873471966621538,11,0.4686033659939849,4,3,D
404.7130654522223,133.2548512911826,1.6775930913562824,0.3746640116932441,0.4893352650718535,11,0.2772138110061858,7,1,B
636.6842036070925,110.17791418299976,2.0673460712170613,0.3540291688698582,0.3603511697455427,11,0.6923836661709427,2,3,D
1608.4509766426586,161.8054362568693,1.3964152078116676,0.5865860637060916,0.5166337064192668,18,0.3739399603103625,5,2,C
1147.757424690737,208.3609174401639,1.759813194124428,0.2170317103590296,0.0699173453713871,9,0.933246846475849,3,3,D
1710.2125583183706,294.7691184724099,4.577682892523965,0.5521719165924441,0.1358854761501917,1,0.3587395720938144,5,1,B
344.3968628087885,78.88241285340803,3.293391183148618,0.794023365523052,0.2186825490506727,2,0.6897926384761811,2,4,E
1282.598597266315,149.95738607261086,2.069138974852613,0.6473494893933316,0.4226491396457441,14,0.4948841205071532,4,0,A
1969.271960035495,292.43461289564385,1.5838541187466515,0.785802007456788,0.0882870123916849,12,0.676361050986653,3,4,E
728.4615007706494,140.14372121437924,2.59845013678538,0.4945497917198688,0.3108959014557585,14,0.1365664148731167,3,3,D
1035.0467102879045,189.81399355398275,2.145608057754784,0.5498013458385669,0.4274163140256259,18,0.1944749183775148,8,2,C
862.4985204977211,126.85081986339296,1.216433159709494,0.4234978956319675,0.5647900707813885,17,0.5061455573628428,1,3,D
841.9020399864642,124.8308258862393,2.4104609164761963,0.7486922708715014,0.4844233223166037,10,0.4268516757802562,4,4,E
1665.7616172620103,166.10232387663848,2.3292074518709414,0.7251331462731128,0.1054317088993593,17,0.1258762555036033,5,2,C
234.13140238131425,62.29734210680464,1.2133600732852092,0.7756372637698745,0.4717802114992986,12,0.476464781509277,4,4,E
1497.8601032209874,208.02453061693888,3.2630960119278463,0.6748888237752326,0.295633347940434,5,0.4090901742499508,2,4,E
967.651069335413,177.9673245197438,3.207301406356056,0.5757019312628441,0.3054613139259556,6,0.5131819405682477,1,4,E
1479.9489179779468,194.51483271451696,3.4892400074030925,0.5175585403534617,0.1003171278144572,7,0.7905987115000064,2,3,D
763.8702442041774,153.67969700600864,3.4365263762154,0.6279696802367392,0.26921062089943,9,0.1814787110981165,8,1,B
761.9036787821874,156.06379814055182,1.390458517555305,0.570579340981079,0.5423255340546294,10,0.8281352140633317,8,2,C
737.1950596128187,154.33705810184594,4.325179223487779,0.7929272912561742,0.1056464249966955,7,0.2928397502815639,8,4,E
670.6860091202416,138.02562796390143,3.53210275991064,0.6208222684221192,0.1713456854559376,18,0.350174704485319,5,2,C
3534.455027196132,251.65118096313887,3.3117421454041347,0.2975397380577793,0.1740738384997743,12,0.5173682779594074,1,3,D
1426.5626821387232,192.7019244138416,1.914084214410536,0.5251468309105148,0.5174273508775015,5,0.2411781979441454,4,4,E
3083.219117758608,479.10977862308994,2.1460884779044327,0.2396946532202319,0.4548526571769177,15,0.7861677279520525,1,3,D
2401.4539219259664,344.8888607660539,1.740849675342535,0.2252062748659699,0.3297052698107932,5,0.2471339069614538,5,3,D
657.9610397720178,139.43625079264538,2.2141891021593656,0.2032325181465271,0.2642880748110568,10,0.6583086303520871,8,1,B
596.8924107466286,135.9174784151416,1.3179878062533108,0.2829355394935822,0.3109684922109358,3,0.8931393364082728,5,3,D
686.3130486583577,158.6325440964361,1.052164142583771,0.7929060074192784,0.348386787101159,9,0.8174821823795508,4,4,E
1043.3640027071488,222.23247191745705,3.7222275184299023,0.2437400161449381,0.5079190930955508,17,0.5605873248532535,7,1,B
1016.336645138321,217.82033324473136,2.997113934434921,0.2147111716990194,0.3199434377697739,15,0.2537577409957652,4,3,D
709.5408630128538,156.64224183364703,1.8158084878696863,0.4802972469483659,0.0774416627800129,16,0.7834428936384014,8,2,C
1334.1989843734543,268.20820247307944,4.801848380226879,0.2575855110906409,0.3178341410466652,3,0.9746405729563916,7,1,B
1296.9365039500217,269.9457227407929,1.7308537857793933,0.4650118449750461,0.0960923224287218,8,0.8400518066500343,2,3,D
595.3023185559034,121.25583716240696,2.3124959422810574,0.342356400616103,0.4775991677364383,8,0.8267288160562445,4,3,D
599.1480940068832,121.42178986611202,4.43670914595231,0.6345007296132067,0.2983791118109978,11,0.6557531396193576,5,0,A
933.556175660702,196.29916138812155,3.3687103226147608,0.6024410410775949,0.0681736983163395,12,0.5275584322225113,8,2,C
689.9796577624206,120.02007126465182,2.723874684169335,0.3170292251991007,0.5041360036087708,2,0.6380524804629658,3,3,D
3114.278660127934,246.7557290472458,1.1851557353535496,0.5767836313141524,0.1247594309981739,2,0.3878682300703665,4,4,E
3831.811377437176,249.9712581333137,3.261298682369286,0.6093290107391149,0.310785225496853,9,0.9754091453657266,7,2,C
1089.9818333289506,191.71999470902225,1.205062053504986,0.5093774045347785,0.2417958006862901,10,0.3373258148396254,6,2,C
1358.9984788711909,284.73844376350576,4.3877677282582255,0.7986660509269257,0.0760476823471938,10,0.855855020889084,3,0,A
1628.138371077894,308.11041359203875,2.861532955530248,0.4241797771275121,0.2687029489137427,9,0.9928679929918108,3,3,D
788.2854364420086,164.9773116321902,3.6798810227238254,0.438617999709437,0.0689606841425332,16,0.8454845095969228,1,3,D
329.5758022886657,72.61400076623241,1.541778151224972,0.6691046857639071,0.1532345906414215,9,0.3214080418096125,6,4,E
907.1490436879644,182.39999569839503,1.92729901287783,0.5228256489537464,0.5052331233284707,10,0.9659449814594576,3,0,A
903.9068883954644,137.64830970379708,3.996389529246306,0.6402799550408467,0.2391360547037438,7,0.2484481110558721,7,1,B
1145.3295872874507,177.54247237690748,1.5193984586947464,0.3704053311719169,0.1409335840220904,9,0.7560394300444747,1,3,D
754.8001282655764,116.00847204632014,1.5239435431821176,0.6027091326654688,0.4205772210232354,9,0.8617124442576325,3,4,E
1655.9785595228807,178.78852530576413,1.0137557328772893,0.7431278008182531,0.5595562243581211,7,0.7332198717366724,2,4,E
968.8979108121192,199.29310852208528,1.634178300021536,0.2384939402010745,0.526725716331137,5,0.3226387939427091,7,1,B
678.4307543512703,152.16897366776928,1.472619100859379,0.5846236815877695,0.5491103219545336,4,0.6085221223375846,7,4,E
517.6291829195956,112.27344967542834,4.018238430305706,0.6847658599637095,0.0761929512326619,6,0.5736861801246664,2,4,E
951.7851893332812,198.2038868853856,2.85312728161882,0.3021862741439648,0.2072657581064848,6,0.1942152439100911,8,1,B
1389.6087074284442,246.7711576623285,1.7032411579900597,0.335463735426087,0.1841082733453404,15,0.4047106423203062,4,3,D
1649.820162804189,324.94140687849,4.490529091529439,0.2115572810120186,0.0212405362676052,2,0.5919291051850223,8,1,B
446.0678361706321,131.7512021013137,1.7882776115130277,0.2247687083695526,0.3388885823869073,12,0.3379011355655252,7,3,D
294.4387603932889,74.69717550222245,1.0477783544287549,0.2919300674393943,0.0428371913202404,16,0.3911976507525672,2,3,D
206.67106829573456,57.545997146564304,1.0659947233923526,0.704784486333526,0.1090432304744956,10,0.9748250858434884,8,2,C
399.2599439340995,124.15428323116844,1.0177238207670287,0.6688283767057783,0.383430966044171,10,0.9502431582656504,8,2,C
434.6143202287232,123.67927391216178,1.4734538895408926,0.4326634831890584,0.2020408746651871,19,0.3934550835615399,8,2,C
880.0381157951738,179.36599391686238,2.749325372717403,0.3521608834765647,0.3981163166217326,5,0.1152831853082491,4,1,B
964.6774766529152,191.4291645004012,3.7500691976232106,0.6294604816156594,0.078542839400761,19,0.815425554901373,5,2,C
467.5209443050006,107.60874830014173,2.0080108467245186,0.4609088743213635,0.4535935222224201,14,0.8003690459086383,7,2,C
225.37782708078365,66.64486432115517,3.883988207983791,0.2333047382032603,0.5361027216526002,4,0.3793571501096338,1,3,D
1836.8528233237955,186.13543278326068,1.5166878298416924,0.7397512030136113,0.4871133389748198,6,0.7054638756887422,5,4,E
869.5196631554481,144.8573470889514,1.7810993994727475,0.4835613681484109,0.3874640887805285,11,0.2192640305870402,8,2,C
543.3047637531762,110.1231406938082,3.795353297998264,0.229641448961091,0.3111954430478353,16,0.1347142795729478,4,3,D
516.6555101569747,134.2224783996592,2.514865265281512,0.429017934489713,0.4712576415285608,1,0.5885370388172476,3,3,D
300.43226032858263,71.68791741487661,1.5432129663933427,0.4478713793253017,0.3039261492159634,8,0.3537343049616595,5,3,D
255.1686596056605,86.76000852387051,3.196157658900192,0.4494777732420525,0.5151195677707757,8,0.2175492316747095,3,3,D
692.5838775795287,186.58685975206984,3.644552898011984,0.6714120569498973,0.5541840610194073,9,0.4552951901627828,1,0,A
167.89567424874167,51.81392724282048,1.592064702953618,0.4655680973274085,0.5351691264726142,6,0.5740118636381843,1,3,D
555.8435280517361,94.34045381478502,4.100780738296296,0.5097440177297624,0.5415709921291371,17,0.8130027702080737,1,0,A
265.873435023943,65.06922395989675,1.304762514085939,0.3178400409183529,0.583490341359859,4,0.4199821499520251,2,3,D
108.88739238498704,42.24272439118438,2.1087071549872443,0.6299147314706649,0.5085876615903249,7,0.3228916290692224,4,4,E
1391.955329208663,151.1083590437412,1.6543829129663723,0.3987910726413863,0.3985952682297682,5,0.4422016758137679,6,1,B
291.3101648935425,82.12510789017574,1.5015270520753394,0.6594959338246731,0.2741239412521599,4,0.908152393449128,7,4,E
275.2252851647214,81.90770192101569,1.2100581522577882,0.609287936058428,0.2841390796077848,4,0.19816331847723,6,4,E
220.2878037897616,66.35523985425864,2.1776249202039657,0.6935592663941574,0.1611733672258737,19,0.2392177560526056,3,2,C
421.5097343570019,111.42803525995966,2.0179355763485423,0.6786950638607163,0.1444160455778753,15,0.5794622061926615,8,2,C
351.21358507128605,94.12047201084926,4.489826840540121,0.7865707770695618,0.5489814486402,13,0.7032144940284387,7,0,A
422.2864235895244,122.47922928360288,1.4840494273286708,0.2737033294607067,0.4884603467522825,18,0.2501764110690825,1,3,D
236.59223172607045,63.32668275971476,1.3238323530671527,0.288369397136672,0.168731837543419,17,0.3567165841163416,6,2,C
257.32113367889366,68.96183671128045,2.912495048434511,0.7372774682575787,0.0098180973377325,11,0.6302774499493277,1,4,E
348.9300713124627,101.5002125107706,4.497583142578906,0.6287614703609232,0.2477541698166822,8,0.1621125984106647,3,4,E
210.4749955120841,69.64217696881462,3.5988961152978147,0.6256052262856935,0.2016003023744508,10,0.502949219803778,4,4,E
223.0444033991555,65.19247895637076,1.731967369507437,0.5630094444820732,0.5511863826092397,7,0.3106085176677213,4,4,E
404.5476151364242,95.82056261791988,4.154484933039774,0.7730970536139599,0.2901198413365735,17,0.4216763333260631,4,0,A
341.34810166141506,87.98446499558312,4.557534352883085,0.4369611131347903,0.21228628101824,5,0.1632590303641488,6,1,B
313.7701281906561,82.79809045000127,2.9365571885957937,0.75873094555725,0.0498245399580516,10,0.9272229990392856,4,4,E
292.3214182884852,76.9824757001198,1.7491451395132165,0.2806162927849517,0.5481135480804367,11,0.1546578929644483,4,3,D
186.41507684532124,56.68010544954684,2.519429386509896,0.5205720242876422,0.1427391970066452,13,0.6739894177120437,3,3,D
183.86343242103297,55.0046918991119,4.97173710662767,0.2342521100984791,0.4280688060900954,6,0.4559649686929397,1,1,B
192.8890661009134,56.43154838070548,1.167276046980906,0.4900392599499252,0.3378319683316784,2,0.542660270638447,7,4,E
193.71631709634283,69.24164517266607,1.5018878140800145,0.4520975457533224,0.1444174439140902,7,0.61523949434684,3,3,D
245.1390170356151,73.64516565154761,3.9049627040057766,0.7417989625292798,0.3432844554309385,19,0.5914235845264945,2,0,A
122.46868660967544,44.36346678799494,3.2997448486790413,0.3542943187725648,0.2157429376702271,16,0.2855643064269381,2,3,D
211.4675769154549,68.40485001218588,4.5565505750867175,0.4437029870873922,0.233944815513442,9,0.5115085883309376,2,0,A
565.7238038948126,123.69219890223256,2.420358873835598,0.3001234039586586,0.015881101245594,19,0.9099855628207948,5,2,C
523.2464767889555,114.4694127069005,3.556176186342666,0.7001359238171077,0.3971877137536926,6,0.741699408417498,2,0,A
205.9478968431808,61.88372727297075,4.552252602961553,0.6748588939768476,0.1730328592121633,16,0.957959132503406,7,2,C
314.6402973563964,103.20314199278022,3.545730520481988,0.2509153242456022,0.1010832689090237,18,0.1692112402517804,5,2,C
220.14418636995248,64.71690408126898,1.638070881901601,0.2143760567397269,0.2869436009231704,7,0.3834012541237771,1,3,D
278.359135959511,75.9658655608816,2.327579669576942,0.397773117282459,0.5209976746265568,19,0.6953475310052323,5,0,A
268.01058708255965,73.0990840663565,4.9731856655007,0.313150981035434,0.457510041660176,7,0.1831341623022121,6,1,B
184.76448118900507,55.16529597625233,4.109664445367704,0.2488746533155925,0.5838809765576379,12,0.9252433727121102,6,1,B
185.4743821813429,55.17303884225266,3.653129562357408,0.4859098181277014,0.0004322838421803,16,0.32162322294381,7,2,C
143.79488784063383,48.27603204824513,4.467189249409588,0.7365365822518748,0.0185754954681249,4,0.3278488414250788,2,4,E
250.23301225828803,67.81096686941775,3.040450560850396,0.7897367890161786,0.2256941440308804,2,0.7960356998218113,6,4,E
293.266615776024,72.55544525849201,1.8691334384555849,0.7511280863071061,0.1535444071630277,19,0.9969443105890884,6,2,C
103.86111212937924,44.06256879598503,2.23822081283012,0.5268286746804736,0.1125174182627539,17,0.3571282377665385,3,2,C
1552.4831265171665,222.0788509642161,3.343591997575563,0.3922988606839571,0.0318480800587015,14,0.1014269146616801,7,2,C
259.4706249581677,73.44234410022898,4.422131704011094,0.4628275701098259,0.2068773754689169,10,0.4056676170929312,4,1,B
580.2201891410102,155.8923557328821,2.605840422542982,0.7301339438653527,0.3068682261584982,19,0.9233419242830602,6,2,C
623.8171499372954,130.8944798258391,2.6435756615595927,0.6288527254044812,0.1465454472945307,12,0.382541663632351,7,2,C
739.7846429953415,160.41986053221996,4.848531977073044,0.3274308244644413,0.3851815582199799,9,0.8781836572363199,8,1,B
246.1064114665461,73.23851309596931,2.694072828751339,0.7418932009680899,0.5424399318780133,18,0.1323022150519483,1,0,A
318.3579751258129,80.56077120918489,2.5722618884000807,0.4012086699881423,0.1504939054283675,19,0.1270314050263634,7,2,C
244.38475136983507,69.46909533350961,3.890280259686477,0.768210758700733,0.4964180401678482,8,0.2127245118866098,4,0,A
1053.6430925874663,207.8433045868668,3.688556602123015,0.3324311033831426,0.2307629901120458,12,0.626524578593545,8,1,B
143.463903397702,60.85056058911162,3.2543531440557,0.2748914622922425,0.25016329881594,11,0.995451710582976,7,1,B
433.6493383848184,104.1289066100398,1.2957934523845949,0.4921782257568563,0.4623164359783424,6,0.4719127484554655,8,1,B
162.62607558292208,52.701398399898736,3.4210693552814377,0.7431886028612336,0.1278351385148047,3,0.8156133832056564,4,4,E
448.957285671761,155.43831662491166,1.3921874529834266,0.6627437847157498,0.2473262990234211,12,0.337189340054755,5,4,E
344.7027614260964,100.73715864621832,2.4193161560332905,0.7813410176030189,0.3678104026958175,11,0.9059067714612552,2,0,A
